unit_id,hier_cell,ref_name,loc,bel,site,tile,grid_x,grid_y,stage_id,module_role,data_role,ecc_codeword_rule,ecc_symbol_rule,is_used,is_shared
51717,u/s4/ii_s20_i_296,LUT4,SLICE_X104Y179,SLICEM.B6LUT,SLICE_X104Y179,CLBLM_L_X70Y179,285,358,,,,,,1,0
51718,u/s4/ii_s20_i_297,LUT4,SLICE_X104Y179,SLICEM.A6LUT,SLICE_X104Y179,CLBLM_L_X70Y179,285,358,,,,,,1,0
51719,u/s4/ii_s20_i_29__0,CARRY4,SLICE_X89Y177,SLICEL.CARRY4,SLICE_X89Y177,CLBLL_R_X59Y177,247,354,,,,,,1,0
51720,u/s4/ii_s20_i_29__1,CARRY4,SLICE_X106Y179,SLICEM.CARRY4,SLICE_X106Y179,CLBLM_L_X72Y179,293,358,,,,,,1,0
51721,u/s4/ii_s20_i_30,CARRY4,SLICE_X98Y178,SLICEM.CARRY4,SLICE_X98Y178,CLBLM_L_X66Y178,269,356,,,,,,1,0
51722,u/s4/ii_s20_i_30__0,CARRY4,SLICE_X125Y180,SLICEL.CARRY4,SLICE_X125Y180,CLBLM_L_X84Y180,343,360,,,,,,1,0
51723,u/s4/ii_s20_i_30__3,CARRY4,SLICE_X100Y177,SLICEM.CARRY4,SLICE_X100Y177,CLBLM_R_X67Y177,273,354,,,,,,1,0
51724,u/s4/ii_s20_i_31,CARRY4,SLICE_X89Y176,SLICEL.CARRY4,SLICE_X89Y176,CLBLL_R_X59Y176,247,352,,,,,,1,0
51725,u/s4/ii_s20_i_31__0,CARRY4,SLICE_X106Y178,SLICEM.CARRY4,SLICE_X106Y178,CLBLM_L_X72Y178,293,356,,,,,,1,0
51726,u/s4/ii_s20_i_32,CARRY4,SLICE_X98Y177,SLICEM.CARRY4,SLICE_X98Y177,CLBLM_L_X66Y177,269,354,,,,,,1,0
51727,u/s4/ii_s20_i_32__0,CARRY4,SLICE_X125Y179,SLICEL.CARRY4,SLICE_X125Y179,CLBLM_L_X84Y179,343,358,,,,,,1,0
51728,u/s4/ii_s20_i_32__4,LUT2,SLICE_X99Y170,SLICEL.C6LUT,SLICE_X99Y170,CLBLM_L_X66Y170,271,340,,,,,,1,0
51729,u/s4/ii_s20_i_33,CARRY4,SLICE_X89Y175,SLICEL.CARRY4,SLICE_X89Y175,CLBLL_R_X59Y175,247,350,,,,,,1,0
51730,u/s4/ii_s20_i_33__0,CARRY4,SLICE_X106Y177,SLICEM.CARRY4,SLICE_X106Y177,CLBLM_L_X72Y177,293,354,,,,,,1,0
51731,u/s4/ii_s20_i_33__4,LUT2,SLICE_X99Y170,SLICEL.B6LUT,SLICE_X99Y170,CLBLM_L_X66Y170,271,340,,,,,,1,0
51732,u/s4/ii_s20_i_34,CARRY4,SLICE_X98Y176,SLICEM.CARRY4,SLICE_X98Y176,CLBLM_L_X66Y176,269,352,,,,,,1,0
51733,u/s4/ii_s20_i_34__0,CARRY4,SLICE_X125Y178,SLICEL.CARRY4,SLICE_X125Y178,CLBLM_L_X84Y178,343,356,,,,,,1,0
51734,u/s4/ii_s20_i_34__4,LUT2,SLICE_X99Y170,SLICEL.A6LUT,SLICE_X99Y170,CLBLM_L_X66Y170,271,340,,,,,,1,0
51735,u/s4/ii_s20_i_35,CARRY4,SLICE_X89Y174,SLICEL.CARRY4,SLICE_X89Y174,CLBLL_R_X59Y174,247,348,,,,,,1,0
51736,u/s4/ii_s20_i_35__0,CARRY4,SLICE_X106Y176,SLICEM.CARRY4,SLICE_X106Y176,CLBLM_L_X72Y176,293,352,,,,,,1,0
51737,u/s4/ii_s20_i_36,CARRY4,SLICE_X98Y175,SLICEM.CARRY4,SLICE_X98Y175,CLBLM_L_X66Y175,269,350,,,,,,1,0
51738,u/s4/ii_s20_i_36__0,CARRY4,SLICE_X125Y177,SLICEL.CARRY4,SLICE_X125Y177,CLBLM_L_X84Y177,343,354,,,,,,1,0
51739,u/s4/ii_s20_i_38,LUT2,SLICE_X121Y190,SLICEL.C6LUT,SLICE_X121Y190,CLBLM_L_X82Y190,335,380,,,,,,1,0
51740,u/s4/ii_s20_i_38__0,LUT2,SLICE_X92Y171,SLICEM.C6LUT,SLICE_X92Y171,CLBLM_L_X62Y171,253,342,,,,,,1,0
51741,u/s4/ii_s20_i_39,LUT2,SLICE_X92Y171,SLICEM.B6LUT,SLICE_X92Y171,CLBLM_L_X62Y171,253,342,,,,,,1,0
51742,u/s4/ii_s20_i_39__0,LUT2,SLICE_X121Y190,SLICEL.B6LUT,SLICE_X121Y190,CLBLM_L_X82Y190,335,380,,,,,,1,0
51743,u/s4/ii_s20_i_40,LUT2,SLICE_X100Y177,SLICEM.C6LUT,SLICE_X100Y177,CLBLM_R_X67Y177,273,354,,,,,,1,0
51744,u/s4/ii_s20_i_40__0,LUT2,SLICE_X92Y171,SLICEM.A6LUT,SLICE_X92Y171,CLBLM_L_X62Y171,253,342,,,,,,1,0
51745,u/s4/ii_s20_i_40__1,LUT2,SLICE_X121Y190,SLICEL.A6LUT,SLICE_X121Y190,CLBLM_L_X82Y190,335,380,,,,,,1,0
51746,u/s4/ii_s20_i_41__1,LUT2,SLICE_X100Y177,SLICEM.B6LUT,SLICE_X100Y177,CLBLM_R_X67Y177,273,354,,,,,,1,0
51747,u/s4/ii_s20_i_42,LUT6,SLICE_X98Y180,SLICEM.D6LUT,SLICE_X98Y180,CLBLM_L_X66Y180,269,360,,,,,,1,0
51748,u/s4/ii_s20_i_42__0,LUT3,SLICE_X124Y181,SLICEM.B6LUT,SLICE_X124Y181,CLBLM_L_X84Y181,341,362,,,,,,1,0
51749,u/s4/ii_s20_i_42__3,LUT2,SLICE_X100Y177,SLICEM.A6LUT,SLICE_X100Y177,CLBLM_R_X67Y177,273,354,,,,,,1,0
51750,u/s4/ii_s20_i_43,LUT6,SLICE_X98Y181,SLICEM.C6LUT,SLICE_X98Y181,CLBLM_L_X66Y181,269,362,,,,,,1,0
51751,u/s4/ii_s20_i_43__0,LUT3,SLICE_X124Y181,SLICEM.C6LUT,SLICE_X124Y181,CLBLM_L_X84Y181,341,362,,,,,,1,0
51752,u/s4/ii_s20_i_44,LUT5,SLICE_X98Y179,SLICEM.C6LUT,SLICE_X98Y179,CLBLM_L_X66Y179,269,358,,,,,,1,0
51753,u/s4/ii_s20_i_44__0,LUT6,SLICE_X125Y181,SLICEL.C6LUT,SLICE_X125Y181,CLBLM_L_X84Y181,343,362,,,,,,1,0
51754,u/s4/ii_s20_i_45,LUT3,SLICE_X98Y179,SLICEM.B6LUT,SLICE_X98Y179,CLBLM_L_X66Y179,269,358,,,,,,1,0
51755,u/s4/ii_s20_i_45__0,LUT6,SLICE_X125Y181,SLICEL.B6LUT,SLICE_X125Y181,CLBLM_L_X84Y181,343,362,,,,,,1,0
51756,u/s4/ii_s20_i_46,LUT3,SLICE_X98Y179,SLICEM.A6LUT,SLICE_X98Y179,CLBLM_L_X66Y179,269,358,,,,,,1,0
51757,u/s4/ii_s20_i_46__0,LUT6,SLICE_X125Y181,SLICEL.A6LUT,SLICE_X125Y181,CLBLM_L_X84Y181,343,362,,,,,,1,0
51758,u/s4/ii_s20_i_47,LUT5,SLICE_X89Y179,SLICEL.A6LUT,SLICE_X89Y179,CLBLL_R_X59Y179,247,358,,,,,,1,0
51759,u/s4/ii_s20_i_47__0,LUT5,SLICE_X105Y180,SLICEL.C6LUT,SLICE_X105Y180,CLBLM_L_X70Y180,287,360,,,,,,1,0
51760,u/s4/ii_s20_i_48,LUT5,SLICE_X90Y179,SLICEL.A6LUT,SLICE_X90Y179,CLBLL_R_X61Y179,249,358,,,,,,1,0
51761,u/s4/ii_s20_i_48__0,LUT5,SLICE_X105Y181,SLICEL.B6LUT,SLICE_X105Y181,CLBLM_L_X70Y181,287,362,,,,,,1,0
51762,u/s4/ii_s20_i_49,LUT6,SLICE_X89Y178,SLICEL.C6LUT,SLICE_X89Y178,CLBLL_R_X59Y178,247,356,,,,,,1,0
51763,u/s4/ii_s20_i_49__0,LUT6,SLICE_X106Y180,SLICEM.C6LUT,SLICE_X106Y180,CLBLM_L_X72Y180,293,360,,,,,,1,0
51764,u/s4/ii_s20_i_50,LUT6,SLICE_X89Y178,SLICEL.B6LUT,SLICE_X89Y178,CLBLL_R_X59Y178,247,356,,,,,,1,0
51765,u/s4/ii_s20_i_50__0,LUT6,SLICE_X106Y180,SLICEM.B6LUT,SLICE_X106Y180,CLBLM_L_X72Y180,293,360,,,,,,1,0
51766,u/s4/ii_s20_i_51,LUT6,SLICE_X89Y178,SLICEL.A6LUT,SLICE_X89Y178,CLBLL_R_X59Y178,247,356,,,,,,1,0
51767,u/s4/ii_s20_i_51__0,LUT6,SLICE_X106Y180,SLICEM.A6LUT,SLICE_X106Y180,CLBLM_L_X72Y180,293,360,,,,,,1,0
51768,u/s4/ii_s20_i_52,LUT5,SLICE_X92Y177,SLICEM.A6LUT,SLICE_X92Y177,CLBLM_L_X62Y177,253,354,,,,,,1,0
51769,u/s4/ii_s20_i_52__0,LUT5,SLICE_X105Y179,SLICEL.B6LUT,SLICE_X105Y179,CLBLM_L_X70Y179,287,358,,,,,,1,0
51770,u/s4/ii_s20_i_53,LUT5,SLICE_X90Y178,SLICEL.A6LUT,SLICE_X90Y178,CLBLL_R_X61Y178,249,356,,,,,,1,0
51771,u/s4/ii_s20_i_53__0,LUT5,SLICE_X105Y179,SLICEL.C6LUT,SLICE_X105Y179,CLBLM_L_X70Y179,287,358,,,,,,1,0
51772,u/s4/ii_s20_i_54,LUT5,SLICE_X90Y178,SLICEL.B6LUT,SLICE_X90Y178,CLBLL_R_X61Y178,249,356,,,,,,1,0
51773,u/s4/ii_s20_i_54__0,LUT5,SLICE_X104Y180,SLICEM.B6LUT,SLICE_X104Y180,CLBLM_L_X70Y180,285,360,,,,,,1,0
51774,u/s4/ii_s20_i_55,LUT5,SLICE_X90Y177,SLICEL.A6LUT,SLICE_X90Y177,CLBLL_R_X61Y177,249,354,,,,,,1,0
51775,u/s4/ii_s20_i_55__0,LUT5,SLICE_X105Y180,SLICEL.D6LUT,SLICE_X105Y180,CLBLM_L_X70Y180,287,360,,,,,,1,0
51776,u/s4/ii_s20_i_56,LUT6,SLICE_X89Y177,SLICEL.D6LUT,SLICE_X89Y177,CLBLL_R_X59Y177,247,354,,,,,,1,0
51777,u/s4/ii_s20_i_56__0,LUT6,SLICE_X106Y179,SLICEM.D6LUT,SLICE_X106Y179,CLBLM_L_X72Y179,293,358,,,,,,1,0
51778,u/s4/ii_s20_i_57,LUT6,SLICE_X89Y177,SLICEL.C6LUT,SLICE_X89Y177,CLBLL_R_X59Y177,247,354,,,,,,1,0
51779,u/s4/ii_s20_i_57__0,LUT6,SLICE_X106Y179,SLICEM.C6LUT,SLICE_X106Y179,CLBLM_L_X72Y179,293,358,,,,,,1,0
51780,u/s4/ii_s20_i_58,LUT6,SLICE_X89Y177,SLICEL.B6LUT,SLICE_X89Y177,CLBLL_R_X59Y177,247,354,,,,,,1,0
51781,u/s4/ii_s20_i_58__0,LUT6,SLICE_X106Y179,SLICEM.B6LUT,SLICE_X106Y179,CLBLM_L_X72Y179,293,358,,,,,,1,0
51782,u/s4/ii_s20_i_59,LUT6,SLICE_X89Y177,SLICEL.A6LUT,SLICE_X89Y177,CLBLL_R_X59Y177,247,354,,,,,,1,0
51783,u/s4/ii_s20_i_59__0,LUT6,SLICE_X106Y179,SLICEM.A6LUT,SLICE_X106Y179,CLBLM_L_X72Y179,293,358,,,,,,1,0
51784,u/s4/ii_s20_i_60,LUT6,SLICE_X98Y181,SLICEM.D6LUT,SLICE_X98Y181,CLBLM_L_X66Y181,269,362,,,,,,1,0
51785,u/s4/ii_s20_i_60__0,LUT3,SLICE_X124Y180,SLICEM.B6LUT,SLICE_X124Y180,CLBLM_L_X84Y180,341,360,,,,,,1,0
51786,u/s4/ii_s20_i_61,LUT6,SLICE_X98Y182,SLICEM.C6LUT,SLICE_X98Y182,CLBLM_L_X66Y182,269,364,,,,,,1,0
51787,u/s4/ii_s20_i_61__0,LUT3,SLICE_X125Y182,SLICEL.D6LUT,SLICE_X125Y182,CLBLM_L_X84Y182,343,364,,,,,,1,0
51788,u/s4/ii_s20_i_62,LUT6,SLICE_X99Y183,SLICEL.C6LUT,SLICE_X99Y183,CLBLM_L_X66Y183,271,366,,,,,,1,0
51789,u/s4/ii_s20_i_62__0,LUT3,SLICE_X124Y180,SLICEM.C6LUT,SLICE_X124Y180,CLBLM_L_X84Y180,341,360,,,,,,1,0
51790,u/s4/ii_s20_i_63,LUT6,SLICE_X99Y183,SLICEL.D6LUT,SLICE_X99Y183,CLBLM_L_X66Y183,271,366,,,,,,1,0
51791,u/s4/ii_s20_i_63__0,LUT3,SLICE_X124Y181,SLICEM.D6LUT,SLICE_X124Y181,CLBLM_L_X84Y181,341,362,,,,,,1,0
51792,u/s4/ii_s20_i_64,LUT3,SLICE_X98Y178,SLICEM.D6LUT,SLICE_X98Y178,CLBLM_L_X66Y178,269,356,,,,,,1,0
51793,u/s4/ii_s20_i_64__0,LUT6,SLICE_X125Y180,SLICEL.D6LUT,SLICE_X125Y180,CLBLM_L_X84Y180,343,360,,,,,,1,0
51794,u/s4/ii_s20_i_65,LUT3,SLICE_X98Y178,SLICEM.C6LUT,SLICE_X98Y178,CLBLM_L_X66Y178,269,356,,,,,,1,0
51795,u/s4/ii_s20_i_65__0,LUT6,SLICE_X125Y180,SLICEL.C6LUT,SLICE_X125Y180,CLBLM_L_X84Y180,343,360,,,,,,1,0
51796,u/s4/ii_s20_i_66,LUT3,SLICE_X98Y178,SLICEM.B6LUT,SLICE_X98Y178,CLBLM_L_X66Y178,269,356,,,,,,1,0
51797,u/s4/ii_s20_i_66__0,LUT6,SLICE_X125Y180,SLICEL.B6LUT,SLICE_X125Y180,CLBLM_L_X84Y180,343,360,,,,,,1,0
51798,u/s4/ii_s20_i_67,LUT3,SLICE_X98Y178,SLICEM.A6LUT,SLICE_X98Y178,CLBLM_L_X66Y178,269,356,,,,,,1,0
51799,u/s4/ii_s20_i_67__0,LUT6,SLICE_X125Y180,SLICEL.A6LUT,SLICE_X125Y180,CLBLM_L_X84Y180,343,360,,,,,,1,0
51800,u/s4/ii_s20_i_68,LUT5,SLICE_X87Y176,SLICEL.A6LUT,SLICE_X87Y176,CLBLL_L_X58Y176,243,352,,,,,,1,0
51801,u/s4/ii_s20_i_68__0,LUT5,SLICE_X105Y178,SLICEL.C6LUT,SLICE_X105Y178,CLBLM_L_X70Y178,287,356,,,,,,1,0
51802,u/s4/ii_s20_i_69,LUT5,SLICE_X90Y177,SLICEL.B6LUT,SLICE_X90Y177,CLBLL_R_X61Y177,249,354,,,,,,1,0
51803,u/s4/ii_s20_i_69__0,LUT5,SLICE_X108Y178,SLICEM.D6LUT,SLICE_X108Y178,CLBLM_R_X73Y178,297,356,,,,,,1,0
51804,u/s4/ii_s20_i_70,LUT5,SLICE_X93Y176,SLICEL.A6LUT,SLICE_X93Y176,CLBLM_L_X62Y176,255,352,,,,,,1,0
51805,u/s4/ii_s20_i_70__0,LUT5,SLICE_X105Y178,SLICEL.D6LUT,SLICE_X105Y178,CLBLM_L_X70Y178,287,356,,,,,,1,0
51806,u/s4/ii_s20_i_71,LUT5,SLICE_X93Y176,SLICEL.B6LUT,SLICE_X93Y176,CLBLM_L_X62Y176,255,352,,,,,,1,0
51807,u/s4/ii_s20_i_71__0,LUT5,SLICE_X108Y177,SLICEM.A6LUT,SLICE_X108Y177,CLBLM_R_X73Y177,297,354,,,,,,1,0
51808,u/s4/ii_s20_i_72,LUT6,SLICE_X89Y176,SLICEL.D6LUT,SLICE_X89Y176,CLBLL_R_X59Y176,247,352,,,,,,1,0
51809,u/s4/ii_s20_i_72__0,LUT6,SLICE_X106Y178,SLICEM.D6LUT,SLICE_X106Y178,CLBLM_L_X72Y178,293,356,,,,,,1,0
51810,u/s4/ii_s20_i_73,LUT6,SLICE_X89Y176,SLICEL.C6LUT,SLICE_X89Y176,CLBLL_R_X59Y176,247,352,,,,,,1,0
51811,u/s4/ii_s20_i_73__0,LUT6,SLICE_X106Y178,SLICEM.C6LUT,SLICE_X106Y178,CLBLM_L_X72Y178,293,356,,,,,,1,0
51812,u/s4/ii_s20_i_74,LUT6,SLICE_X89Y176,SLICEL.B6LUT,SLICE_X89Y176,CLBLL_R_X59Y176,247,352,,,,,,1,0
51813,u/s4/ii_s20_i_74__0,LUT6,SLICE_X106Y178,SLICEM.B6LUT,SLICE_X106Y178,CLBLM_L_X72Y178,293,356,,,,,,1,0
51814,u/s4/ii_s20_i_75,LUT6,SLICE_X89Y176,SLICEL.A6LUT,SLICE_X89Y176,CLBLL_R_X59Y176,247,352,,,,,,1,0
51815,u/s4/ii_s20_i_75__0,LUT6,SLICE_X106Y178,SLICEM.A6LUT,SLICE_X106Y178,CLBLM_L_X72Y178,293,356,,,,,,1,0
51816,u/s4/ii_s20_i_76,LUT6,SLICE_X101Y183,SLICEL.C6LUT,SLICE_X101Y183,CLBLM_R_X67Y183,275,366,,,,,,1,0
51817,u/s4/ii_s20_i_76__0,LUT3,SLICE_X124Y179,SLICEM.A6LUT,SLICE_X124Y179,CLBLM_L_X84Y179,341,358,,,,,,1,0
51818,u/s4/ii_s20_i_77,LUT6,SLICE_X100Y183,SLICEM.D6LUT,SLICE_X100Y183,CLBLM_R_X67Y183,273,366,,,,,,1,0
51819,u/s4/ii_s20_i_77__0,LUT3,SLICE_X124Y179,SLICEM.B6LUT,SLICE_X124Y179,CLBLM_L_X84Y179,341,358,,,,,,1,0
51820,u/s4/ii_s20_i_78,LUT6,SLICE_X100Y179,SLICEM.D6LUT,SLICE_X100Y179,CLBLM_R_X67Y179,273,358,,,,,,1,0
51821,u/s4/ii_s20_i_78__0,LUT3,SLICE_X124Y179,SLICEM.C6LUT,SLICE_X124Y179,CLBLM_L_X84Y179,341,358,,,,,,1,0
51822,u/s4/ii_s20_i_79,LUT6,SLICE_X100Y181,SLICEM.D6LUT,SLICE_X100Y181,CLBLM_R_X67Y181,273,362,,,,,,1,0
51823,u/s4/ii_s20_i_79__0,LUT3,SLICE_X124Y180,SLICEM.D6LUT,SLICE_X124Y180,CLBLM_L_X84Y180,341,360,,,,,,1,0
51824,u/s4/ii_s20_i_80,LUT3,SLICE_X98Y177,SLICEM.D6LUT,SLICE_X98Y177,CLBLM_L_X66Y177,269,354,,,,,,1,0
51825,u/s4/ii_s20_i_80__0,LUT6,SLICE_X125Y179,SLICEL.D6LUT,SLICE_X125Y179,CLBLM_L_X84Y179,343,358,,,,,,1,0
51826,u/s4/ii_s20_i_81,LUT3,SLICE_X98Y177,SLICEM.C6LUT,SLICE_X98Y177,CLBLM_L_X66Y177,269,354,,,,,,1,0
51827,u/s4/ii_s20_i_81__0,LUT6,SLICE_X125Y179,SLICEL.C6LUT,SLICE_X125Y179,CLBLM_L_X84Y179,343,358,,,,,,1,0
51828,u/s4/ii_s20_i_82,LUT3,SLICE_X98Y177,SLICEM.B6LUT,SLICE_X98Y177,CLBLM_L_X66Y177,269,354,,,,,,1,0
51829,u/s4/ii_s20_i_82__0,LUT6,SLICE_X125Y179,SLICEL.B6LUT,SLICE_X125Y179,CLBLM_L_X84Y179,343,358,,,,,,1,0
51830,u/s4/ii_s20_i_83,LUT3,SLICE_X98Y177,SLICEM.A6LUT,SLICE_X98Y177,CLBLM_L_X66Y177,269,354,,,,,,1,0
51831,u/s4/ii_s20_i_83__0,LUT6,SLICE_X125Y179,SLICEL.A6LUT,SLICE_X125Y179,CLBLM_L_X84Y179,343,358,,,,,,1,0
51832,u/s4/ii_s20_i_84,LUT5,SLICE_X88Y175,SLICEL.A6LUT,SLICE_X88Y175,CLBLL_R_X59Y175,245,350,,,,,,1,0
51833,u/s4/ii_s20_i_84__0,LUT5,SLICE_X109Y177,SLICEL.B6LUT,SLICE_X109Y177,CLBLM_R_X73Y177,299,354,,,,,,1,0
51834,u/s4/ii_s20_i_85,LUT5,SLICE_X92Y175,SLICEM.A6LUT,SLICE_X92Y175,CLBLM_L_X62Y175,253,350,,,,,,1,0
51835,u/s4/ii_s20_i_85__0,LUT5,SLICE_X108Y177,SLICEM.B6LUT,SLICE_X108Y177,CLBLM_R_X73Y177,297,354,,,,,,1,0
51836,u/s4/ii_s20_i_86,LUT5,SLICE_X92Y175,SLICEM.B6LUT,SLICE_X92Y175,CLBLM_L_X62Y175,253,350,,,,,,1,0
51837,u/s4/ii_s20_i_86__0,LUT5,SLICE_X108Y177,SLICEM.C6LUT,SLICE_X108Y177,CLBLM_R_X73Y177,297,354,,,,,,1,0
51838,u/s4/ii_s20_i_87,LUT5,SLICE_X88Y175,SLICEL.B6LUT,SLICE_X88Y175,CLBLL_R_X59Y175,245,350,,,,,,1,0
51839,u/s4/ii_s20_i_87__0,LUT5,SLICE_X108Y177,SLICEM.D6LUT,SLICE_X108Y177,CLBLM_R_X73Y177,297,354,,,,,,1,0
51840,u/s4/ii_s20_i_88,LUT6,SLICE_X89Y175,SLICEL.D6LUT,SLICE_X89Y175,CLBLL_R_X59Y175,247,350,,,,,,1,0
51841,u/s4/ii_s20_i_88__0,LUT6,SLICE_X106Y177,SLICEM.D6LUT,SLICE_X106Y177,CLBLM_L_X72Y177,293,354,,,,,,1,0
51842,u/s4/ii_s20_i_89,LUT6,SLICE_X89Y175,SLICEL.C6LUT,SLICE_X89Y175,CLBLL_R_X59Y175,247,350,,,,,,1,0
51843,u/s4/ii_s20_i_89__0,LUT6,SLICE_X106Y177,SLICEM.C6LUT,SLICE_X106Y177,CLBLM_L_X72Y177,293,354,,,,,,1,0
51844,u/s4/ii_s20_i_90,LUT6,SLICE_X89Y175,SLICEL.B6LUT,SLICE_X89Y175,CLBLL_R_X59Y175,247,350,,,,,,1,0
51845,u/s4/ii_s20_i_90__0,LUT6,SLICE_X106Y177,SLICEM.B6LUT,SLICE_X106Y177,CLBLM_L_X72Y177,293,354,,,,,,1,0
51846,u/s4/ii_s20_i_91,LUT6,SLICE_X89Y175,SLICEL.A6LUT,SLICE_X89Y175,CLBLL_R_X59Y175,247,350,,,,,,1,0
51847,u/s4/ii_s20_i_91__0,LUT6,SLICE_X106Y177,SLICEM.A6LUT,SLICE_X106Y177,CLBLM_L_X72Y177,293,354,,,,,,1,0
51848,u/s4/ii_s20_i_92,LUT6,SLICE_X99Y181,SLICEL.D6LUT,SLICE_X99Y181,CLBLM_L_X66Y181,271,362,,,,,,1,0
51849,u/s4/ii_s20_i_92__0,LUT3,SLICE_X124Y178,SLICEM.B6LUT,SLICE_X124Y178,CLBLM_L_X84Y178,341,356,,,,,,1,0
51850,u/s4/ii_s20_i_93,LUT6,SLICE_X101Y181,SLICEL.D6LUT,SLICE_X101Y181,CLBLM_R_X67Y181,275,362,,,,,,1,0
51851,u/s4/ii_s20_i_93__0,LUT3,SLICE_X124Y178,SLICEM.C6LUT,SLICE_X124Y178,CLBLM_L_X84Y178,341,356,,,,,,1,0
51852,u/s4/ii_s20_i_94,LUT6,SLICE_X100Y182,SLICEM.C6LUT,SLICE_X100Y182,CLBLM_R_X67Y182,273,364,,,,,,1,0
51853,u/s4/ii_s20_i_94__0,LUT3,SLICE_X124Y178,SLICEM.D6LUT,SLICE_X124Y178,CLBLM_L_X84Y178,341,356,,,,,,1,0
51854,u/s4/ii_s20_i_95,LUT6,SLICE_X100Y182,SLICEM.D6LUT,SLICE_X100Y182,CLBLM_R_X67Y182,273,364,,,,,,1,0
51855,u/s4/ii_s20_i_95__0,LUT3,SLICE_X124Y179,SLICEM.D6LUT,SLICE_X124Y179,CLBLM_L_X84Y179,341,358,,,,,,1,0
51856,u/s4/ii_s20_i_96,LUT3,SLICE_X98Y176,SLICEM.D6LUT,SLICE_X98Y176,CLBLM_L_X66Y176,269,352,,,,,,1,0
51857,u/s4/ii_s20_i_96__0,LUT6,SLICE_X125Y178,SLICEL.D6LUT,SLICE_X125Y178,CLBLM_L_X84Y178,343,356,,,,,,1,0
51858,u/s4/ii_s20_i_97,LUT3,SLICE_X98Y176,SLICEM.C6LUT,SLICE_X98Y176,CLBLM_L_X66Y176,269,352,,,,,,1,0
51859,u/s4/ii_s20_i_97__0,LUT6,SLICE_X125Y178,SLICEL.C6LUT,SLICE_X125Y178,CLBLM_L_X84Y178,343,356,,,,,,1,0
51860,u/s4/ii_s20_i_98,LUT3,SLICE_X98Y176,SLICEM.B6LUT,SLICE_X98Y176,CLBLM_L_X66Y176,269,352,,,,,,1,0
51861,u/s4/ii_s20_i_98__0,LUT6,SLICE_X125Y178,SLICEL.B6LUT,SLICE_X125Y178,CLBLM_L_X84Y178,343,356,,,,,,1,0
51862,u/s4/ii_s20_i_99,LUT3,SLICE_X98Y176,SLICEM.A6LUT,SLICE_X98Y176,CLBLM_L_X66Y176,269,352,,,,,,1,0
51863,u/s4/ii_s20_i_99__0,LUT6,SLICE_X125Y178,SLICEL.A6LUT,SLICE_X125Y178,CLBLM_L_X84Y178,343,356,,,,,,1,0
51864,u/s4/ml1_i_3,LUT3,SLICE_X80Y159,SLICEL.A6LUT,SLICE_X80Y159,CLBLL_R_X55Y159,229,318,,,,,,1,0
51865,u/s4/out0_im_reg[0],FDRE,SLICE_X62Y161,SLICEM.AFF,SLICE_X62Y161,CLBLM_R_X43Y161,181,322,,,,,,1,0
51866,u/s4/out0_im_reg[10],FDRE,SLICE_X62Y163,SLICEM.AFF,SLICE_X62Y163,CLBLM_R_X43Y163,181,326,,,,,,1,0
51867,u/s4/out0_im_reg[11],FDRE,SLICE_X52Y174,SLICEM.AFF,SLICE_X52Y174,CLBLM_L_X36Y174,153,348,,,,,,1,0
51868,u/s4/out0_im_reg[12],FDRE,SLICE_X57Y176,SLICEL.AFF,SLICE_X57Y176,CLBLM_R_X39Y176,167,352,,,,,,1,0
51869,u/s4/out0_im_reg[13],FDRE,SLICE_X54Y175,SLICEM.AFF,SLICE_X54Y175,CLBLM_R_X37Y175,157,350,,,,,,1,0
51870,u/s4/out0_im_reg[14],FDRE,SLICE_X52Y175,SLICEM.AFF,SLICE_X52Y175,CLBLM_L_X36Y175,153,350,,,,,,1,0
51871,u/s4/out0_im_reg[15],FDRE,SLICE_X62Y161,SLICEM.BFF,SLICE_X62Y161,CLBLM_R_X43Y161,181,322,,,,,,1,0
51872,u/s4/out0_im_reg[16],FDRE,SLICE_X54Y176,SLICEM.AFF,SLICE_X54Y176,CLBLM_R_X37Y176,157,352,,,,,,1,0
51873,u/s4/out0_im_reg[17],FDRE,SLICE_X58Y176,SLICEM.AFF,SLICE_X58Y176,CLBLM_L_X40Y176,169,352,,,,,,1,0
51874,u/s4/out0_im_reg[18],FDRE,SLICE_X60Y181,SLICEM.AFF,SLICE_X60Y181,CLBLM_L_X42Y181,177,362,,,,,,1,0
51875,u/s4/out0_im_reg[19],FDRE,SLICE_X56Y176,SLICEM.AFF,SLICE_X56Y176,CLBLM_R_X39Y176,165,352,,,,,,1,0
51876,u/s4/out0_im_reg[1],FDRE,SLICE_X62Y163,SLICEM.BFF,SLICE_X62Y163,CLBLM_R_X43Y163,181,326,,,,,,1,0
51877,u/s4/out0_im_reg[20],FDRE,SLICE_X56Y177,SLICEM.AFF,SLICE_X56Y177,CLBLM_R_X39Y177,165,354,,,,,,1,0
51878,u/s4/out0_im_reg[21],FDRE,SLICE_X52Y175,SLICEM.BFF,SLICE_X52Y175,CLBLM_L_X36Y175,153,350,,,,,,1,0
51879,u/s4/out0_im_reg[22],FDRE,SLICE_X54Y177,SLICEM.AFF,SLICE_X54Y177,CLBLM_R_X37Y177,157,354,,,,,,1,0
51880,u/s4/out0_im_reg[23],FDRE,SLICE_X54Y177,SLICEM.BFF,SLICE_X54Y177,CLBLM_R_X37Y177,157,354,,,,,,1,0
